loan_id,reporting_date,product_type,origination_date,original_amount,outstanding_balance,credit_score_origination,credit_score_current,days_past_due,interest_rate,industry_sector,geography,pd_12m,pd_lifetime,lgd,ifrs9_stage,ecl_amount,ecl_rate
LN0004321,2024-09-30,Personal Loan,2021-10-18,10097.35,3760.24,450,414,0,10.64,N/A,East,0.12,0.36,0.6759,2,914.96,24.3325
LN0004322,2024-09-30,Credit Card,2021-08-02,3400.06,1166.38,622,618,0,18.99,N/A,South,0.075,0.225,0.7175,2,188.3,16.144
LN0004323,2024-09-30,Auto Loan,2022-08-12,29075.22,14277.02,737,694,0,6.12,N/A,West,0.0225,0.0675,0.3838,1,123.29,0.8636
LN0004324,2024-09-30,Personal Loan,2023-05-07,12744.38,8119.42,755,746,0,8.59,N/A,Central,0.012,0.036,0.6812,1,66.37,0.8174
LN0004325,2024-09-30,Credit Card,2021-02-04,5449.83,1624.77,731,783,0,17.91,N/A,East,0.0075,0.0225,0.6123,1,7.46,0.4591
LN0004326,2024-09-30,SME Loan,2023-09-03,90173.58,62726.79,693,709,0,8.12,Services,East,0.013,0.039,0.4404,1,359.12,0.5725
LN0004327,2024-09-30,Mortgage,2019-12-17,250994.46,67352.73,784,779,0,4.3,N/A,East,0.0035,0.0105,0.2448,1,57.71,0.0857
LN0004328,2024-09-30,SME Loan,2022-11-28,57314.8,31594.26,654,671,0,7.98,Technology,West,0.0325,0.0975,0.5093,2,1568.87,4.9657
LN0004329,2024-09-30,Mortgage,2023-04-23,429685.79,264391.87,767,754,0,4.15,N/A,North,0.0035,0.0105,0.2822,1,261.14,0.0988
LN0004330,2024-09-30,Credit Card,2021-05-16,5106.45,1423.53,649,629,0,18.65,N/A,Central,0.075,0.225,0.7898,2,252.97,17.7706
LN0004331,2024-09-30,Mortgage,2021-06-02,245924.05,75507.95,610,652,0,5.59,N/A,North,0.0175,0.0525,0.1721,1,227.41,0.3012
LN0004332,2024-09-30,Mortgage,2023-08-02,184662.55,129537.66,600,571,0,5.08,N/A,North,0.07,0.21,0.1534,2,4172.93,3.2214
LN0004333,2024-09-30,Personal Loan,2023-05-30,6008.03,4082.94,595,586,0,9.89,N/A,South,0.12,0.36,0.6217,2,913.81,22.3812
LN0004334,2024-09-30,Auto Loan,2020-10-02,50170.66,13069.78,733,740,0,6.42,N/A,West,0.009,0.027,0.3756,1,44.18,0.338
LN0004335,2024-09-30,Personal Loan,2021-06-16,18634.75,6007.12,621,597,0,9.94,N/A,Central,0.12,0.36,0.6777,2,1465.57,24.3972
LN0004336,2024-09-30,Mortgage,2022-06-23,119138.39,62123.11,597,614,0,5.24,N/A,Central,0.035,0.105,0.1905,2,1242.62,2.0003
LN0004337,2024-09-30,Personal Loan,2023-02-01,21118.09,11942.44,737,729,0,8.9,N/A,West,0.012,0.036,0.5931,1,85.0,0.7117
LN0004338,2024-09-30,Credit Card,2020-05-05,7795.02,2122.26,706,723,30,18.14,N/A,South,0.03,0.09,0.7497,2,143.2,6.7475
LN0004339,2024-09-30,Personal Loan,2022-06-16,14394.85,6625.5,757,772,0,8.56,N/A,East,0.006,0.018,0.6028,1,23.96,0.3616
LN0004340,2024-09-30,Mortgage,2021-02-15,596631.8,173407.91,721,715,0,5.01,N/A,Central,0.007,0.021,0.1902,1,230.88,0.1331
LN0004341,2024-09-30,Personal Loan,2022-04-17,15214.92,7332.01,620,663,0,10.11,N/A,South,0.03,0.09,0.6189,1,136.13,1.8567
LN0004342,2024-09-30,Mortgage,2022-05-26,132136.17,68134.61,686,669,0,4.8,N/A,East,0.0175,0.0525,0.2379,1,283.66,0.4163
LN0004343,2024-09-30,Credit Card,2021-04-16,5899.27,1567.07,690,724,0,18.02,N/A,West,0.015,0.045,0.6317,1,14.85,0.9476
LN0004344,2024-09-30,Credit Card,2023-07-12,5554.97,3837.79,606,636,0,18.88,N/A,North,0.075,0.225,0.6896,2,595.47,15.516
LN0004345,2024-09-30,Personal Loan,2021-05-29,9302.35,2630.76,592,636,0,9.74,N/A,South,0.06,0.18,0.5904,2,279.58,10.6273
LN0004346,2024-09-30,Personal Loan,2021-05-06,18847.5,5282.19,626,630,0,9.37,N/A,East,0.06,0.18,0.5134,2,488.14,9.2412
LN0004347,2024-09-30,Auto Loan,2021-03-23,15259.14,4249.68,843,823,0,5.57,N/A,Central,0.0045,0.0135,0.3624,1,6.93,0.1631
LN0004348,2024-09-30,Personal Loan,2023-09-20,24205.62,16430.12,647,699,0,9.9,N/A,Central,0.03,0.09,0.5471,1,269.67,1.6413
LN0004349,2024-09-30,Credit Card,2020-03-24,3168.26,909.83,779,770,0,18.15,N/A,East,0.0075,0.0225,0.7928,1,5.41,0.5946
LN0004350,2024-09-30,Auto Loan,2022-07-10,20050.74,10241.3,643,622,0,7.37,N/A,Central,0.045,0.135,0.2714,2,375.23,3.6639
LN0004351,2024-09-30,Auto Loan,2020-06-03,28409.25,8304.11,751,746,30,6.43,N/A,North,0.018,0.054,0.3342,2,149.86,1.8046
LN0004352,2024-09-30,Personal Loan,2021-08-31,17322.89,5777.92,752,728,0,9.24,N/A,West,0.012,0.036,0.6816,1,47.26,0.8179
LN0004353,2024-09-30,Personal Loan,2020-08-20,14740.51,4358.02,756,769,0,9.05,N/A,South,0.006,0.018,0.5804,1,15.18,0.3483
LN0004354,2024-09-30,SME Loan,2023-09-06,58696.69,45970.07,711,696,0,7.57,Construction,West,0.0325,0.0975,0.5801,2,2600.06,5.656
LN0004355,2024-09-30,Personal Loan,2022-05-12,9861.04,5022.37,790,783,0,9.14,N/A,Central,0.006,0.018,0.6676,1,20.12,0.4006
LN0004356,2024-09-30,Auto Loan,2023-08-01,18897.46,13944.48,710,734,0,7.2,N/A,North,0.009,0.027,0.3274,1,41.09,0.2947
LN0004357,2024-09-30,Mortgage,2023-02-15,239823.87,156289.13,817,833,0,4.56,N/A,Central,0.0035,0.0105,0.1806,1,98.79,0.0632
LN0004358,2024-09-30,Auto Loan,2022-02-02,45707.08,19704.71,550,551,0,7.77,N/A,North,0.09,0.27,0.299,2,1590.76,8.073
LN0004359,2024-09-30,Personal Loan,2020-11-07,13325.6,3512.05,708,712,60,9.46,N/A,West,0.048,0.144,0.5759,2,291.25,8.2929
LN0004360,2024-09-30,Mortgage,2021-04-24,412382.72,118811.6,703,703,0,4.89,N/A,North,0.007,0.021,0.1516,1,126.08,0.1061
LN0004361,2024-09-30,Mortgage,2021-09-01,555542.65,199352.23,605,594,60,5.58,N/A,Central,0.28,0.84,0.2123,2,35550.88,17.8332
LN0004362,2024-09-30,Auto Loan,2022-02-14,23500.87,10956.06,726,726,0,6.61,N/A,North,0.009,0.027,0.3968,1,39.13,0.3572
LN0004363,2024-09-30,Auto Loan,2020-11-17,27594.47,7708.75,561,573,30,7.13,N/A,South,0.18,0.54,0.2791,2,1161.82,15.0714
LN0004364,2024-09-30,Personal Loan,2020-11-10,49154.11,13134.55,628,625,0,9.88,N/A,Central,0.06,0.18,0.6019,2,1423.02,10.8342
LN0004365,2024-09-30,Mortgage,2020-11-30,552479.55,157879.47,520,531,30,6.07,N/A,West,0.14,0.42,0.2805,2,18599.78,11.781
LN0004366,2024-09-30,Auto Loan,2020-01-28,15230.24,4554.94,805,784,0,6.07,N/A,West,0.0045,0.0135,0.3542,1,7.26,0.1594
LN0004367,2024-09-30,Mortgage,2023-10-01,325648.6,227573.24,661,646,0,5.23,N/A,West,0.035,0.105,0.2012,2,4807.71,2.1126
LN0004368,2024-09-30,Personal Loan,2019-10-04,13364.22,3603.93,850,832,0,8.27,N/A,East,0.006,0.018,0.6295,1,13.61,0.3776
LN0004369,2024-09-30,Mortgage,2020-07-29,405642.11,113330.18,744,730,0,4.97,N/A,Central,0.007,0.021,0.256,1,203.09,0.1792
LN0004370,2024-09-30,Mortgage,2020-05-30,184888.94,48562.87,716,748,0,4.85,N/A,West,0.007,0.021,0.1986,1,67.51,0.139
LN0004371,2024-09-30,Mortgage,2023-05-22,176344.69,108931.35,633,651,0,5.15,N/A,South,0.0175,0.0525,0.2839,1,541.2,0.4968
LN0004372,2024-09-30,Personal Loan,2023-07-08,8904.91,6014.47,596,569,0,10.05,N/A,West,0.12,0.36,0.5776,2,1250.62,20.7935
LN0004373,2024-09-30,Mortgage,2020-01-23,201598.97,59258.34,722,733,90,4.95,N/A,Central,0.028,0.084,0.2343,2,1166.28,1.9681
LN0004374,2024-09-30,Personal Loan,2020-06-15,21789.74,5599.01,674,665,0,9.77,N/A,Central,0.03,0.09,0.5965,1,100.19,1.7894
LN0004375,2024-09-30,Personal Loan,2022-05-04,6576.64,3073.45,573,556,30,10.29,N/A,North,0.24,0.72,0.5782,2,1279.49,41.6304
LN0004376,2024-09-30,Personal Loan,2023-04-10,9195.15,6211.94,559,522,180,9.51,N/A,West,0.96,1.0,0.5895,3,3661.94,58.95
LN0004377,2024-09-30,Personal Loan,2021-08-30,4566.91,1695.53,603,628,0,9.36,N/A,Central,0.06,0.18,0.6635,2,202.5,11.9432
LN0004378,2024-09-30,Credit Card,2020-11-21,8131.97,2434.28,826,792,0,17.95,N/A,South,0.0075,0.0225,0.6249,1,11.41,0.4687
LN0004379,2024-09-30,Mortgage,2021-01-08,506619.27,138807.92,850,849,0,4.45,N/A,Central,0.0035,0.0105,0.2807,1,136.37,0.0982
LN0004380,2024-09-30,Personal Loan,2020-08-29,10979.18,3269.24,696,673,0,9.08,N/A,South,0.03,0.09,0.6546,1,64.2,1.9638
LN0004381,2024-09-30,Mortgage,2022-03-03,231196.97,94258.8,692,711,0,4.3,N/A,South,0.007,0.021,0.2521,1,166.34,0.1765
LN0004382,2024-09-30,Mortgage,2023-08-14,336586.67,249473.93,653,645,0,4.81,N/A,North,0.035,0.105,0.1947,2,5100.12,2.0443
LN0004383,2024-09-30,Personal Loan,2022-04-22,32360.35,15449.23,605,602,0,9.61,N/A,North,0.06,0.18,0.5486,2,1525.58,9.8748
LN0004384,2024-09-30,Personal Loan,2023-05-10,17071.51,10865.73,790,787,0,9.06,N/A,East,0.006,0.018,0.6672,1,43.5,0.4003
LN0004385,2024-09-30,Credit Card,2020-01-07,3467.64,963.41,830,837,0,17.15,N/A,East,0.0075,0.0225,0.6336,1,4.58,0.4754
LN0004386,2024-09-30,Personal Loan,2021-08-31,5057.9,1646.62,609,609,0,9.42,N/A,South,0.06,0.18,0.6181,2,183.2,11.1258
LN0004387,2024-09-30,SME Loan,2019-12-24,45225.29,13306.27,673,672,0,8.28,Healthcare,East,0.0325,0.0975,0.5468,2,709.4,5.3313
LN0004388,2024-09-30,Mortgage,2020-09-28,278343.08,75460.32,644,631,0,4.68,N/A,South,0.035,0.105,0.229,2,1814.44,2.4045
LN0004389,2024-09-30,Mortgage,2021-03-17,193365.26,54755.63,646,607,0,5.28,N/A,Central,0.035,0.105,0.2006,2,1153.32,2.1063
LN0004390,2024-09-30,Mortgage,2021-07-30,295813.32,92193.53,775,747,0,4.24,N/A,Central,0.007,0.021,0.1959,1,126.42,0.1371
LN0004391,2024-09-30,Mortgage,2022-11-17,203523.75,111258.85,575,593,0,5.54,N/A,East,0.07,0.21,0.1957,2,4572.4,4.1097
LN0004392,2024-09-30,Personal Loan,2020-09-16,7080.59,2121.61,717,710,0,8.74,N/A,West,0.012,0.036,0.6027,1,15.34,0.723
LN0004393,2024-09-30,Auto Loan,2021-11-03,18567.86,7330.87,738,722,0,6.35,N/A,Central,0.009,0.027,0.3096,1,20.43,0.2787
LN0004394,2024-09-30,Mortgage,2021-06-07,586059.88,190677.91,669,633,0,4.83,N/A,West,0.035,0.105,0.2431,2,4867.15,2.5526
LN0004395,2024-09-30,Credit Card,2021-08-10,7665.57,2487.17,751,708,30,18.35,N/A,North,0.03,0.09,0.6212,2,139.05,5.5907
LN0004396,2024-09-30,Credit Card,2023-08-21,11675.63,7909.01,692,674,30,18.35,N/A,North,0.075,0.225,0.7946,2,1414.01,17.8785
LN0004397,2024-09-30,Mortgage,2020-09-10,351503.68,97590.81,777,800,0,3.91,N/A,Central,0.0035,0.0105,0.1889,1,64.52,0.0661
LN0004398,2024-09-30,Mortgage,2022-04-21,216426.07,100788.37,558,544,0,5.76,N/A,South,0.07,0.21,0.2595,2,5492.46,5.4495
LN0004399,2024-09-30,Mortgage,2020-03-22,520044.91,136705.56,652,662,0,4.54,N/A,North,0.0175,0.0525,0.2561,1,612.68,0.4482
LN0004400,2024-09-30,Mortgage,2022-12-14,263937.07,161033.94,674,659,0,5.31,N/A,North,0.0175,0.0525,0.2316,1,652.67,0.4053
LN0004401,2024-09-30,Mortgage,2021-02-05,299665.13,81293.15,466,482,0,5.63,N/A,East,0.07,0.21,0.2298,2,3923.04,4.8258
LN0004402,2024-09-30,Personal Loan,2023-06-27,13020.83,8503.91,593,584,0,9.77,N/A,West,0.12,0.36,0.6019,2,1842.66,21.6684
LN0004403,2024-09-30,Mortgage,2020-09-08,61484.96,16597.2,615,584,0,4.75,N/A,West,0.07,0.21,0.2595,2,904.46,5.4495
LN0004404,2024-09-30,Personal Loan,2020-01-21,34990.82,9810.19,756,749,30,9.03,N/A,South,0.024,0.072,0.5081,2,358.89,3.6583
LN0004405,2024-09-30,SME Loan,2023-07-20,139204.97,101010.07,623,669,0,8.13,Services,North,0.0325,0.0975,0.4548,2,4479.09,4.4343
LN0004406,2024-09-30,Auto Loan,2020-01-11,33925.74,9386.75,615,659,0,7.09,N/A,South,0.0225,0.0675,0.3674,1,77.6,0.8267
LN0004407,2024-09-30,Credit Card,2020-10-05,4765.28,1327.85,745,758,0,17.56,N/A,East,0.0075,0.0225,0.6234,1,6.21,0.4677
LN0004408,2024-09-30,Mortgage,2021-09-04,291184.95,95513.65,551,547,0,5.88,N/A,East,0.07,0.21,0.1709,2,3427.89,3.5889
LN0004409,2024-09-30,Personal Loan,2020-09-26,9336.0,2764.96,514,522,30,10.48,N/A,South,0.24,0.72,0.6822,2,1358.1,49.1183
LN0004410,2024-09-30,Personal Loan,2023-03-08,19340.33,13053.33,651,659,30,9.63,N/A,North,0.06,0.18,0.593,2,1393.31,10.674
LN0004411,2024-09-30,Mortgage,2020-05-05,139588.04,39887.87,564,563,0,5.5,N/A,West,0.07,0.21,0.261,2,2186.25,5.481
LN0004412,2024-09-30,Mortgage,2020-03-25,294499.98,75331.16,567,578,0,5.61,N/A,Central,0.07,0.21,0.2294,2,3629.0,4.8174
LN0004413,2024-09-30,Auto Loan,2022-08-18,37221.04,19742.78,726,731,0,6.26,N/A,South,0.009,0.027,0.3524,1,62.62,0.3172
LN0004414,2024-09-30,Auto Loan,2022-11-05,27461.28,15920.57,750,742,0,6.93,N/A,East,0.009,0.027,0.254,1,36.39,0.2286
LN0004415,2024-09-30,Personal Loan,2022-10-23,16689.26,10116.7,743,713,60,8.82,N/A,South,0.048,0.144,0.5278,2,768.9,7.6003
LN0004416,2024-09-30,Personal Loan,2021-01-16,7370.19,2209.75,769,757,0,9.06,N/A,North,0.006,0.018,0.5803,1,7.69,0.348
LN0004417,2024-09-30,Personal Loan,2021-08-22,7483.86,2705.82,779,799,0,8.96,N/A,Central,0.006,0.018,0.5014,1,8.14,0.3008
LN0004418,2024-09-30,Mortgage,2023-07-20,302053.24,196458.89,510,509,0,5.84,N/A,North,0.07,0.21,0.2313,2,9542.6,4.8573
LN0004419,2024-09-30,Mortgage,2023-01-21,376726.53,245649.96,716,724,0,5.05,N/A,North,0.007,0.021,0.2581,1,443.82,0.1807
LN0004420,2024-09-30,Mortgage,2021-02-15,105089.45,29695.1,638,631,0,4.86,N/A,South,0.035,0.105,0.1787,2,557.18,1.8763
LN0004421,2024-09-30,Mortgage,2021-07-04,348366.48,115658.05,620,594,0,5.4,N/A,Central,0.07,0.21,0.215,2,5221.96,4.515
LN0004422,2024-09-30,SME Loan,2021-01-19,67491.64,18447.06,725,719,0,7.72,Healthcare,West,0.013,0.039,0.5927,1,142.14,0.7705
LN0004423,2024-09-30,Personal Loan,2022-11-04,11900.27,6553.99,542,516,0,9.62,N/A,East,0.12,0.36,0.6804,2,1605.36,24.4944
LN0004424,2024-09-30,Auto Loan,2019-11-10,17399.43,4799.56,540,513,0,7.46,N/A,West,0.09,0.27,0.3729,2,483.23,10.0682
LN0004425,2024-09-30,Mortgage,2020-01-02,175289.01,45857.24,731,761,30,4.93,N/A,South,0.007,0.021,0.2319,2,223.32,0.487
LN0004426,2024-09-30,Personal Loan,2021-09-15,23853.24,8249.94,719,709,0,8.97,N/A,Central,0.012,0.036,0.5969,1,59.09,0.7162
LN0004427,2024-09-30,Mortgage,2021-06-18,272782.95,88985.67,691,672,0,4.78,N/A,North,0.0175,0.0525,0.1614,1,251.34,0.2824
LN0004428,2024-09-30,Mortgage,2022-07-04,221595.91,103341.8,610,650,0,5.19,N/A,North,0.0175,0.0525,0.1578,1,285.38,0.2762
LN0004429,2024-09-30,Mortgage,2020-08-19,253154.64,66273.23,740,760,90,4.67,N/A,Central,0.014,0.042,0.237,2,659.68,0.9954
LN0004430,2024-09-30,Auto Loan,2022-11-23,36159.13,19598.77,734,725,0,6.96,N/A,Central,0.009,0.027,0.34,1,59.97,0.306
LN0004431,2024-09-30,Auto Loan,2020-12-18,35461.32,9685.85,687,698,0,6.49,N/A,East,0.0225,0.0675,0.3378,1,73.62,0.7601
LN0004432,2024-09-30,Personal Loan,2023-02-16,12771.66,8567.33,586,580,0,9.83,N/A,East,0.12,0.36,0.5599,2,1726.87,20.1565
LN0004433,2024-09-30,Personal Loan,2021-06-20,25739.33,7540.97,646,629,0,9.44,N/A,Central,0.06,0.18,0.6933,2,941.07,12.4794
LN0004434,2024-09-30,Credit Card,2021-05-27,7984.29,2235.22,747,759,0,17.81,N/A,Central,0.0075,0.0225,0.6512,1,10.92,0.4885
LN0004435,2024-09-30,Mortgage,2020-04-11,329946.57,97722.75,786,778,0,4.74,N/A,Central,0.0035,0.0105,0.2813,1,96.21,0.0985
LN0004436,2024-09-30,Mortgage,2021-07-06,275765.43,93004.36,654,656,30,4.49,N/A,South,0.035,0.105,0.2691,2,2627.88,2.8255
LN0004437,2024-09-30,Mortgage,2020-12-18,372749.0,95591.79,660,686,0,4.57,N/A,West,0.0175,0.0525,0.2691,1,450.17,0.4709
LN0004438,2024-09-30,Auto Loan,2022-04-22,33715.3,16374.07,667,690,0,7.15,N/A,North,0.0225,0.0675,0.2578,1,94.98,0.5801
LN0004439,2024-09-30,SME Loan,2021-02-24,207432.25,59013.64,702,688,0,7.5,Construction,East,0.0325,0.0975,0.5264,2,3028.82,5.1324
LN0004440,2024-09-30,Mortgage,2022-08-01,420744.35,227633.81,634,646,0,5.31,N/A,North,0.035,0.105,0.2749,2,6570.54,2.8865
LN0004441,2024-09-30,Credit Card,2023-08-21,2953.87,2114.15,448,420,0,19.84,N/A,North,0.15,0.45,0.6432,2,611.92,28.944
LN0004442,2024-09-30,Credit Card,2022-06-24,2855.55,1538.42,775,787,0,17.63,N/A,East,0.0075,0.0225,0.6725,1,7.76,0.5044
LN0004443,2024-09-30,Mortgage,2022-12-28,188975.99,104137.97,824,827,0,3.82,N/A,North,0.0035,0.0105,0.2489,1,90.72,0.0871
LN0004444,2024-09-30,Personal Loan,2021-06-18,23996.98,7080.35,631,640,60,9.24,N/A,North,0.24,0.72,0.5969,2,3042.91,42.9768
LN0004445,2024-09-30,Personal Loan,2023-09-13,5188.58,3714.84,595,587,0,9.48,N/A,North,0.12,0.36,0.6494,2,868.47,23.3784
LN0004446,2024-09-30,SME Loan,2023-07-28,130135.33,90872.73,669,721,0,7.67,Technology,Central,0.013,0.039,0.4242,1,501.13,0.5515
LN0004447,2024-09-30,Mortgage,2023-04-18,321666.81,224100.32,665,642,0,5.29,N/A,North,0.035,0.105,0.1654,2,3891.95,1.7367
LN0004448,2024-09-30,Auto Loan,2020-12-16,47337.55,13263.99,760,784,0,6.72,N/A,South,0.0045,0.0135,0.3245,1,19.37,0.146
LN0004449,2024-09-30,Mortgage,2022-08-25,293657.48,144388.11,684,659,0,4.33,N/A,West,0.0175,0.0525,0.1934,1,488.68,0.3384
LN0004450,2024-09-30,Auto Loan,2022-08-19,17373.76,9032.24,617,629,0,7.54,N/A,West,0.045,0.135,0.2864,2,349.22,3.8664
LN0004451,2024-09-30,Personal Loan,2023-06-12,7512.98,5042.52,575,589,90,9.46,N/A,East,0.48,1.0,0.6534,2,3294.78,65.3399
LN0004452,2024-09-30,Personal Loan,2020-03-13,6573.51,1961.84,749,751,0,9.16,N/A,Central,0.006,0.018,0.5194,1,6.11,0.3114
LN0004453,2024-09-30,Credit Card,2019-11-01,3755.69,1058.97,728,716,0,17.76,N/A,South,0.015,0.045,0.7121,1,11.31,1.068
LN0004454,2024-09-30,Credit Card,2019-12-05,4485.25,1272.04,765,768,0,17.49,N/A,East,0.0075,0.0225,0.6857,1,6.54,0.5141
LN0004455,2024-09-30,Credit Card,2022-02-12,2744.29,1224.13,603,609,0,19.0,N/A,West,0.075,0.225,0.7341,2,202.19,16.517
LN0004456,2024-09-30,Mortgage,2021-12-20,559797.84,235712.87,827,850,30,4.08,N/A,West,0.007,0.021,0.1576,2,780.12,0.331
LN0004457,2024-09-30,Auto Loan,2020-11-03,17498.8,4962.26,541,519,0,7.65,N/A,North,0.09,0.27,0.3693,2,494.79,9.9711
LN0004458,2024-09-30,Mortgage,2023-06-19,525997.49,344442.4,737,723,0,4.49,N/A,East,0.007,0.021,0.2914,1,702.59,0.204
LN0004459,2024-09-30,Personal Loan,2022-11-12,27203.42,16488.15,527,534,30,9.68,N/A,Central,0.24,0.72,0.6055,2,7188.17,43.596
LN0004460,2024-09-30,Personal Loan,2021-01-13,22902.05,6594.54,617,610,0,9.91,N/A,Central,0.06,0.18,0.554,2,657.61,9.972
LN0004461,2024-09-30,Personal Loan,2019-10-25,8810.86,2540.91,805,802,0,9.05,N/A,North,0.006,0.018,0.5217,1,7.95,0.3129
LN0004462,2024-09-30,Personal Loan,2022-07-30,16407.12,9174.13,747,773,0,8.56,N/A,North,0.006,0.018,0.6459,1,35.55,0.3875
LN0004463,2024-09-30,SME Loan,2022-01-05,40369.92,17432.48,636,566,0,7.94,Construction,West,0.13,0.39,0.583,2,3963.62,22.737
LN0004464,2024-09-30,Mortgage,2021-10-02,423137.95,161710.9,638,624,0,5.11,N/A,North,0.035,0.105,0.2167,2,3679.49,2.2754
LN0004465,2024-09-30,Auto Loan,2021-04-26,28865.61,8708.0,688,644,0,6.91,N/A,East,0.045,0.135,0.2896,2,340.45,3.9096
LN0004466,2024-09-30,Personal Loan,2020-10-12,10450.53,2735.96,721,691,60,9.22,N/A,North,0.12,0.36,0.6198,2,610.47,22.3128
LN0004467,2024-09-30,Mortgage,2020-02-09,145528.55,40369.29,780,840,0,4.54,N/A,North,0.0035,0.0105,0.2202,1,31.11,0.0771
LN0004468,2024-09-30,Mortgage,2019-12-24,77749.46,21857.36,644,658,0,5.5,N/A,Central,0.0175,0.0525,0.1654,1,63.27,0.2895
LN0004469,2024-09-30,Credit Card,2022-09-04,2924.06,1523.87,551,575,0,18.89,N/A,West,0.15,0.45,0.7682,2,526.79,34.5692
LN0004470,2024-09-30,Credit Card,2023-03-12,8573.22,5726.54,693,691,0,18.34,N/A,East,0.0375,0.1125,0.6228,2,401.23,7.0065
LN0004471,2024-09-30,Credit Card,2023-01-17,4018.18,2535.96,643,662,0,18.73,N/A,North,0.0375,0.1125,0.6664,2,190.12,7.497
LN0004472,2024-09-30,SME Loan,2022-06-03,87681.81,44339.03,576,532,0,8.46,Manufacturing,West,0.13,0.39,0.4528,2,7829.92,17.6592
LN0004473,2024-09-30,Mortgage,2022-07-13,372419.87,204743.35,704,730,0,4.62,N/A,South,0.007,0.021,0.2907,1,416.63,0.2035
LN0004474,2024-09-30,Personal Loan,2020-06-15,39474.15,10526.66,663,642,0,9.56,N/A,West,0.06,0.18,0.6657,2,1261.37,11.9826
LN0004475,2024-09-30,Auto Loan,2020-12-12,50513.8,14552.8,705,691,0,6.88,N/A,South,0.0225,0.0675,0.2727,1,89.29,0.6136
LN0004476,2024-09-30,Personal Loan,2022-10-25,7454.69,4225.92,608,621,90,9.79,N/A,South,0.24,0.72,0.5567,2,1693.85,40.0824
LN0004477,2024-09-30,Personal Loan,2023-05-22,4164.94,2704.26,719,727,0,8.86,N/A,East,0.012,0.036,0.5261,1,17.07,0.6312
LN0004478,2024-09-30,Personal Loan,2022-07-16,55037.42,26539.33,575,577,0,9.88,N/A,West,0.12,0.36,0.5954,2,5688.55,21.4344
LN0004479,2024-09-30,Personal Loan,2023-01-22,52124.74,33722.52,614,580,0,10.07,N/A,West,0.12,0.36,0.6537,2,7935.99,23.5332
LN0004480,2024-09-30,Personal Loan,2023-01-10,14959.06,9141.16,661,663,0,9.82,N/A,South,0.03,0.09,0.5036,1,138.1,1.5107
LN0004481,2024-09-30,Mortgage,2023-07-01,142166.74,103286.74,819,843,0,4.4,N/A,North,0.0035,0.0105,0.2366,1,85.53,0.0828
LN0004482,2024-09-30,Personal Loan,2019-10-28,23811.79,6656.36,743,729,0,9.23,N/A,North,0.012,0.036,0.5677,1,45.35,0.6813
LN0004483,2024-09-30,Personal Loan,2023-05-17,12521.59,7972.98,766,799,0,8.57,N/A,South,0.006,0.018,0.6511,1,31.15,0.3907
LN0004484,2024-09-30,Personal Loan,2020-05-18,12484.1,3373.08,793,772,0,8.74,N/A,West,0.006,0.018,0.6045,1,12.23,0.3626
LN0004485,2024-09-30,Mortgage,2021-01-03,419672.29,114221.89,850,850,0,3.61,N/A,South,0.0035,0.0105,0.1687,1,67.44,0.059
LN0004486,2024-09-30,Auto Loan,2022-11-29,33987.56,21231.21,683,722,0,7.15,N/A,North,0.009,0.027,0.319,1,60.95,0.2871
LN0004487,2024-09-30,Mortgage,2023-01-09,148314.83,82025.41,794,777,0,4.07,N/A,East,0.0035,0.0105,0.2926,1,84.0,0.1024
LN0004488,2024-09-30,Personal Loan,2021-12-25,10994.55,4815.01,761,787,0,9.21,N/A,North,0.006,0.018,0.5121,1,14.79,0.3072
LN0004489,2024-09-30,Auto Loan,2022-11-18,38733.54,23987.32,760,809,0,6.77,N/A,Central,0.0045,0.0135,0.389,1,41.99,0.1751
LN0004490,2024-09-30,Personal Loan,2020-08-21,18145.02,5440.36,822,826,30,9.03,N/A,West,0.012,0.036,0.6916,2,135.45,2.4897
LN0004491,2024-09-30,Mortgage,2021-04-14,305898.4,84564.53,646,633,0,5.27,N/A,South,0.035,0.105,0.1783,2,1583.17,1.8721
LN0004492,2024-09-30,Auto Loan,2019-11-30,43190.21,12886.72,640,621,0,7.11,N/A,East,0.045,0.135,0.3672,2,638.82,4.9572
LN0004493,2024-09-30,Personal Loan,2022-07-05,10753.32,5334.67,706,738,0,9.32,N/A,West,0.012,0.036,0.6447,1,41.27,0.7736
LN0004494,2024-09-30,Auto Loan,2023-03-25,31935.32,18862.43,665,697,0,6.74,N/A,Central,0.0225,0.0675,0.3782,1,160.51,0.851
LN0004495,2024-09-30,Auto Loan,2020-06-08,7706.11,2042.86,705,742,0,6.4,N/A,Central,0.009,0.027,0.2753,1,5.06,0.2477
LN0004496,2024-09-30,Auto Loan,2021-06-23,24838.25,8279.91,805,804,30,5.86,N/A,North,0.009,0.027,0.3647,2,81.53,0.9847
LN0004497,2024-09-30,Personal Loan,2019-12-11,21127.73,5400.66,642,668,0,9.22,N/A,North,0.03,0.09,0.5111,1,82.81,1.5333
LN0004498,2024-09-30,Mortgage,2020-09-14,220753.68,61716.05,656,654,0,5.41,N/A,East,0.0175,0.0525,0.2355,1,254.35,0.4121
LN0004499,2024-09-30,Mortgage,2023-03-29,212540.17,127029.83,694,672,120,4.44,N/A,East,0.14,0.42,0.2864,3,15280.16,12.0288
